button_pressed,time,av,ax,ay,az
0,2021-04-13 15:32:47 21501,652.1395556167407,-331,74,-557
0,2021-04-13 15:32:47 21551,1151.510312589514,-374,436,-998
0,2021-04-13 15:32:47 21601,823.7463201738749,-358,-85,-737
0,2021-04-13 15:32:48 21651,1849.150615823384,-479,11,-1786
0,2021-04-13 15:32:48 21701,1235.872566246213,-464,89,-1142
0,2021-04-13 15:32:48 21751,1090.6557660416966,-347,136,-1025
0,2021-04-13 15:32:48 21801,1404.0142449419807,-522,156,-1294
0,2021-04-13 15:32:48 21851,875.5815210475836,-35,507,-713
0,2021-04-13 15:32:48 21901,806.6771349183017,-312,530,-522
0,2021-04-13 15:32:48 21951,827.7982846080317,-280,409,-663
0,2021-04-13 15:32:48 22001,1005.1910266213084,-124,413,-908
0,2021-04-13 15:32:48 22052,1193.0854956791654,-565,522,-912
0,2021-04-13 15:32:48 22101,1011.5112456122275,-425,479,-783
0,2021-04-13 15:32:48 22151,875.297092420625,-152,460,-729
0,2021-04-13 15:32:48 22202,959.5566684672667,-468,475,-690
0,2021-04-13 15:32:48 22251,1114.3908650020423,-347,713,-783
0,2021-04-13 15:32:48 22301,1085.0290318696545,-390,678,-752
0,2021-04-13 15:32:48 22351,1053.2131788009492,-319,651,-764
0,2021-04-13 15:32:48 22401,1070.322381341248,-347,690,-741
0,2021-04-13 15:32:48 22451,1009.2115734572211,-210,698,-698
0,2021-04-13 15:32:48 22501,952.4856954306453,-187,616,-702
0,2021-04-13 15:32:48 22551,993.7665721888617,-218,612,-752
0,2021-04-13 15:32:49 22601,974.3289998763252,-218,553,-772
0,2021-04-13 15:32:49 22652,1060.1664963580013,-140,713,-772
0,2021-04-13 15:32:49 22701,1156.5612824230284,-347,811,-748
0,2021-04-13 15:32:49 22751,1131.258591127599,-241,791,-772
0,2021-04-13 15:32:49 22801,1091.694096347507,-234,756,-752
0,2021-04-13 15:32:49 22851,1116.2804307162246,-327,772,-737
0,2021-04-13 15:32:49 22901,907.9873347134309,-358,546,-631
0,2021-04-13 15:32:49 22951,962.1465584826461,-249,627,-686
0,2021-04-13 15:32:49 23002,1061.7669235759795,0,690,-807
0,2021-04-13 15:32:49 23053,1126.986690249712,-237,737,-819
0,2021-04-13 15:32:49 23101,962.3393372402481,-35,686,-674
0,2021-04-13 15:32:49 23151,936.8617827620038,-101,647,-670
0,2021-04-13 15:32:49 23201,965.5573519993517,-128,659,-694
0,2021-04-13 15:32:49 23251,1024.9799998048743,-42,682,-764
0,2021-04-13 15:32:49 23301,1003.3952361856219,-179,635,-756
0,2021-04-13 15:32:49 23351,991.2184421206055,-144,647,-737
0,2021-04-13 15:32:49 23401,1014.5097338123475,-234,557,-815
0,2021-04-13 15:32:49 23451,1074.1782906017045,-187,487,-939
0,2021-04-13 15:32:49 23501,1002.9985044854254,-234,565,-795
0,2021-04-13 15:32:49 23551,1169.0932383689506,-409,557,-943
0,2021-04-13 15:32:50 23601,1132.7479860939943,-323,358,-1025
0,2021-04-13 15:32:50 23651,1021.472466589286,-487,226,-869
0,2021-04-13 15:32:50 23701,1020.3435695882049,-526,861,-152
0,2021-04-13 15:32:50 23751,1215.423383023381,-343,167,-1154
0,2021-04-13 15:32:50 23802,1613.0164289305922,-655,-11,-1474
0,2021-04-13 15:32:50 23851,995.2477078597067,-741,421,-514
0,2021-04-13 15:32:50 23901,1095.789669599052,-795,257,-709
0,2021-04-13 15:32:50 23951,2197.7593134827116,-1989,916,-187
0,2021-04-13 15:32:50 24003,1932.7757241852971,-1657,978,-183
0,2021-04-13 15:32:50 24053,1620.3459507154637,-1337,904,-144
0,2021-04-13 15:32:50 24101,830.0096384982526,-456,526,-452
0,2021-04-13 15:32:50 24151,1512.0221559223264,1271,3,819
0,2021-04-13 15:32:50 24201,512.8947260403445,-382,-124,319
0,2021-04-13 15:32:50 24251,1476.3908696547808,-1384,-85,507
0,2021-04-13 15:32:50 24301,1474.7257372135336,-1224,-284,772
0,2021-04-13 15:32:50 24351,883.6294472232124,-514,-187,694
0,2021-04-13 15:32:50 24401,1038.6154244955155,-483,-117,912
0,2021-04-13 15:32:50 24451,1059.2077227815137,-479,-128,936
0,2021-04-13 15:32:50 24501,959.7473625908018,-507,-179,795
0,2021-04-13 15:32:50 24551,895.6372033362616,-507,-206,709
0,2021-04-13 15:32:50 24602,873.7585478837962,-499,-78,713
0,2021-04-13 15:32:50 24651,886.4863225115207,-475,-27,748
0,2021-04-13 15:32:50 24701,1273.297294428917,-951,89,842
0,2021-04-13 15:32:50 24751,573.402127655627,-323,390,269
0,2021-04-13 15:32:50 24801,1203.0033250161864,202,1162,-237
0,2021-04-13 15:32:50 24851,1506.5228176167793,-105,1419,-495
0,2021-04-13 15:32:50 24901,1487.325115769918,-674,1318,-144
0,2021-04-13 15:32:50 24951,1227.6017269456736,210,1209,-35
0,2021-04-13 15:32:51 25001,867.8772954744236,-3,861,-109
0,2021-04-13 15:32:51 25052,1316.518514871705,354,881,-912
0,2021-04-13 15:32:51 25101,765.6559279467508,296,682,-183
0,2021-04-13 15:32:51 25151,927.7370317067224,678,596,-214
0,2021-04-13 15:32:51 25201,1243.3004463925845,690,936,-440
0,2021-04-13 15:32:51 25251,1366.8375909375627,409,1158,-600
0,2021-04-13 15:32:51 25301,1575.3783672502298,393,1478,-378
0,2021-04-13 15:32:51 25351,1177.9193520780614,93,1173,-54
0,2021-04-13 15:32:51 25402,3063.2600281399555,1899,1680,1719
0,2021-04-13 15:32:51 25451,1524.9649176292548,374,1439,-339
0,2021-04-13 15:32:51 25501,1185.7002150628125,510,1064,117
0,2021-04-13 15:32:51 25551,1991.6036252226495,-1774,-97,-900
0,2021-04-13 15:32:51 25601,1706.5216084187155,1170,1154,-460
0,2021-04-13 15:32:51 25652,1539.9152574086665,627,1259,-627
0,2021-04-13 15:32:51 25701,1165.708797255987,694,904,-245
0,2021-04-13 15:32:51 25751,477.67143519369046,89,468,-35
0,2021-04-13 15:32:51 25801,920.4830253730918,846,-362,-23
0,2021-04-13 15:32:51 25851,1212.2417250697156,1212,-19,-15
0,2021-04-13 15:32:51 25901,734.9142807157853,507,195,-495
0,2021-04-13 15:32:51 25951,1048.331054581519,869,-206,-549
0,2021-04-13 15:32:52 26001,1106.7524565141023,807,-46,-756
0,2021-04-13 15:32:52 26052,1882.878116076556,585,-686,-1653
0,2021-04-13 15:32:52 26101,1790.0402230117625,1092,-674,-1248
0,2021-04-13 15:32:52 26151,1294.292470811756,526,-546,-1049
0,2021-04-13 15:32:52 26202,1284.9579759665294,300,-741,-1006
0,2021-04-13 15:32:52 26251,975.1353752172054,604,-163,-748
0,2021-04-13 15:32:52 26301,933.774062608295,-202,-249,-877
0,2021-04-13 15:32:52 26351,829.576397928485,23,-358,-748
0,2021-04-13 15:32:52 26401,1774.5647353647034,986,-522,-1380
0,2021-04-13 15:32:52 26451,918.6261481146723,483,-444,-643
0,2021-04-13 15:32:52 26501,1009.5295934245811,939,23,-370
0,2021-04-13 15:32:52 26551,1426.6530762592565,1283,-273,-561
0,2021-04-13 15:32:52 26601,915.8722618356776,686,-351,-495
0,2021-04-13 15:32:52 26652,796.8023594342577,717,-234,-257
0,2021-04-13 15:32:52 26701,898.6768050862335,838,-124,-300
0,2021-04-13 15:32:52 26751,1162.1970573013855,1025,-499,-226
0,2021-04-13 15:32:52 26801,1241.4306263339888,1170,-335,-245
0,2021-04-13 15:32:52 26851,981.9210762581686,904,-288,-253
0,2021-04-13 15:32:53 26901,1265.4825166710127,1150,-405,-339
0,2021-04-13 15:32:53 26951,658.0805421830978,569,-222,-245
0,2021-04-13 15:32:53 27002,802.1446253637806,674,-222,-374
0,2021-04-13 15:32:53 27053,1210.388780516409,1162,-269,-206
0,2021-04-13 15:32:53 27101,980.2943435519762,889,-300,-284
0,2021-04-13 15:32:53 27151,909.5191037026106,760,-195,-460
0,2021-04-13 15:32:53 27201,995.6013258327854,885,-261,-374
0,2021-04-13 15:32:53 27251,1130.5281951371226,975,-195,-538
0,2021-04-13 15:32:53 27301,1158.9383072450405,1037,-237,-460
0,2021-04-13 15:32:53 27351,946.4317196713137,838,-140,-417
0,2021-04-13 15:32:53 27401,1116.722884157032,955,-46,-577
0,2021-04-13 15:32:53 27451,1409.3494953346385,1181,-471,-608
0,2021-04-13 15:32:53 27501,886.1359940776584,744,-226,-425
0,2021-04-13 15:32:53 27551,1049.4936874512396,861,-70,-596
0,2021-04-13 15:32:53 27601,1018.9985279675334,694,-159,-729
0,2021-04-13 15:32:53 27652,1172.9202871465734,581,-241,-990
0,2021-04-13 15:32:53 27701,1189.7066865408465,596,-331,-975
0,2021-04-13 15:32:53 27751,865.0381494477571,651,-27,-569
0,2021-04-13 15:32:53 27802,1061.494700881733,561,-401,-807
0,2021-04-13 15:32:54 27851,1216.7119626271453,908,-218,-780
0,2021-04-13 15:32:54 27901,1014.4086947576899,741,-62,-690
0,2021-04-13 15:32:54 27951,1019.1516079563432,690,-159,-733
0,2021-04-13 15:32:54 28001,1149.806070604952,858,-257,-721
0,2021-04-13 15:32:54 28052,1055.4743009661581,799,-347,-596
0,2021-04-13 15:32:54 28101,1034.3195831076582,819,-140,-616
0,2021-04-13 15:32:54 28151,870.7766648228466,690,-74,-526
0,2021-04-13 15:32:54 28201,991.9576603867728,822,-210,-514
0,2021-04-13 15:32:54 28251,974.1883801401041,795,-253,-503
0,2021-04-13 15:32:54 28301,1538.0013003895674,702,-1088,-830
0,2021-04-13 15:32:54 28351,563.932620088606,292,284,-390
0,2021-04-13 15:32:54 28401,1369.3962173162301,686,-581,-1033
0,2021-04-13 15:32:54 28451,1324.0740160580149,772,-448,-978
0,2021-04-13 15:32:54 28501,1512.2155930951114,686,-390,-1290
0,2021-04-13 15:32:54 28551,1198.1009974121548,635,-245,-986
0,2021-04-13 15:32:54 28602,1143.1067316746937,495,-312,-982
0,2021-04-13 15:32:54 28651,1129.164292740432,514,-440,-904
0,2021-04-13 15:32:54 28701,1094.9433775314594,764,-46,-783
0,2021-04-13 15:32:54 28751,1031.5182984319765,522,35,-889
0,2021-04-13 15:32:54 28801,1412.7328126719503,573,-678,-1099
0,2021-04-13 15:32:55 28851,999.5804119729438,596,-308,-741
0,2021-04-13 15:32:55 28901,1035.2062596410437,448,-198,-912
0,2021-04-13 15:32:55 28951,1059.3611282277634,546,-249,-873
0,2021-04-13 15:32:55 29001,1072.4481339440151,577,0,-904
0,2021-04-13 15:32:55 29052,1015.609176799816,526,-81,-865
0,2021-04-13 15:32:55 29101,1061.0612611908891,557,-159,-889
0,2021-04-13 15:32:55 29151,1182.3924898272992,666,-280,-936
0,2021-04-13 15:32:55 29201,992.657544171201,612,-93,-776
0,2021-04-13 15:32:55 29251,1151.6679208869195,783,-249,-807
0,2021-04-13 15:32:55 29301,967.97778900138,534,-249,-768
0,2021-04-13 15:32:55 29351,977.694226228221,659,-42,-721
0,2021-04-13 15:32:55 29402,1042.8139814943027,721,-46,-752
0,2021-04-13 15:32:55 29451,1025.0999951224271,581,-105,-838
0,2021-04-13 15:32:55 29501,1044.6640608348696,639,-159,-811
0,2021-04-13 15:32:55 29551,1178.2066881494095,873,-19,-791
0,2021-04-13 15:32:55 29601,1011.3411887192176,491,-163,-869
0,2021-04-13 15:32:55 29651,1099.6372129025099,787,-3,-768
0,2021-04-13 15:32:55 29701,1069.828023562666,616,-276,-830
0,2021-04-13 15:32:55 29751,1074.9013908261538,737,62,-780
0,2021-04-13 15:32:55 29801,1113.4491456730298,729,-78,-838
0,2021-04-13 15:32:56 29851,1090.087611157929,709,-167,-811
0,2021-04-13 15:32:56 29901,1114.0345596075554,768,0,-807
0,2021-04-13 15:32:56 29951,1044.0191569123624,690,-74,-780
0,2021-04-13 15:32:56 30001,995.1030097432125,713,-15,-694
0,2021-04-13 15:32:56 30052,1008.4552543370479,674,-245,-709
0,2021-04-13 15:32:56 30101,1113.017969306875,873,-78,-686
0,2021-04-13 15:32:56 30151,922.2895423889398,604,-249,-651
0,2021-04-13 15:32:56 30202,1035.2985076778582,791,-109,-659
0,2021-04-13 15:32:56 30251,1026.0024366442801,803,-136,-624
0,2021-04-13 15:32:56 30301,1072.7464751748196,865,-152,-616
0,2021-04-13 15:32:56 30351,812.2493459523374,612,-7,-534
0,2021-04-13 15:32:56 30401,1026.4024551802281,846,-15,-581
0,2021-04-13 15:32:56 30451,1051.0856292424514,756,-261,-682
0,2021-04-13 15:32:56 30501,1141.6488076462042,955,-109,-616
0,2021-04-13 15:32:56 30551,1041.9083452972243,768,-175,-682
0,2021-04-13 15:32:56 30601,1030.4503869667865,826,-156,-596
0,2021-04-13 15:32:56 30652,996.4015254906026,780,-140,-604
0,2021-04-13 15:32:56 30701,929.7494286096658,783,-148,-479
0,2021-04-13 15:32:56 30751,1072.2140644479534,885,-237,-557
0,2021-04-13 15:32:56 30801,1085.4943574243027,873,-237,-600
0,2021-04-13 15:32:57 30851,1175.039148284005,916,-245,-694
0,2021-04-13 15:32:57 30901,1053.272994052349,776,-218,-678
0,2021-04-13 15:32:57 30951,1116.8263069967504,826,-425,-620
0,2021-04-13 15:32:57 31002,985.9234250183936,795,-444,-378
0,2021-04-13 15:32:57 31053,941.8816273821249,530,-620,-471
0,2021-04-13 15:32:57 31101,971.4870045450942,819,-401,-335
0,2021-04-13 15:32:57 31151,1293.4473317456725,982,-421,-729
0,2021-04-13 15:32:57 31201,1087.007819659086,776,-647,-401
0,2021-04-13 15:32:57 31251,1011.5438695380443,744,-569,-382
0,2021-04-13 15:32:57 31301,885.395391901268,670,-495,-300
0,2021-04-13 15:32:57 31351,975.5521513481481,811,-491,-230
0,2021-04-13 15:32:57 31401,939.7324087206954,698,-503,-378
0,2021-04-13 15:32:57 31451,1085.2064319750414,893,-440,-432
0,2021-04-13 15:32:57 31501,976.8116502171747,854,-202,-429
0,2021-04-13 15:32:57 31551,1219.115252960113,1049,-175,-596
0,2021-04-13 15:32:57 31601,845.4797454699906,588,-304,-526
0,2021-04-13 15:32:57 31653,928.3286056133356,709,93,-592
0,2021-04-13 15:32:57 31701,1358.5470179570525,908,-495,-881
0,2021-04-13 15:32:58 31751,1226.6588767868595,928,-218,-772
0,2021-04-13 15:32:58 31802,1032.7313300176381,741,58,-717
0,2021-04-13 15:32:58 31851,936.6135809393328,709,70,-608
0,2021-04-13 15:32:58 31901,1010.4503946260796,772,35,-651
0,2021-04-13 15:32:58 31951,1408.5957546436096,951,370,-971
0,2021-04-13 15:32:58 32002,1227.288474646446,920,46,-811
0,2021-04-13 15:32:58 32053,1118.0769204307903,764,308,-756
0,2021-04-13 15:32:58 32101,1006.6498894849192,760,300,-588
0,2021-04-13 15:32:58 32151,999.3572934641544,725,409,-553
0,2021-04-13 15:32:58 32201,1053.376001245519,776,280,-655
0,2021-04-13 15:32:58 32251,1022.990713545338,729,475,-538
0,2021-04-13 15:32:58 32301,1018.0947893000927,760,401,-546
0,2021-04-13 15:32:58 32351,1202.0174707548972,939,234,-713
0,2021-04-13 15:32:58 32401,1000.1564877557911,768,245,-592
0,2021-04-13 15:32:58 32451,1083.8274770460473,815,276,-659
0,2021-04-13 15:32:58 32501,1071.304811899956,783,253,-686
0,2021-04-13 15:32:58 32551,1101.8085133089144,815,261,-694
0,2021-04-13 15:32:58 32602,1099.2229073304468,803,179,-729
0,2021-04-13 15:32:58 32651,999.1901720893776,690,140,-709
0,2021-04-13 15:32:58 32701,1061.256330958737,744,85,-752
0,2021-04-13 15:32:59 32751,1070.0700911622566,780,105,-725
0,2021-04-13 15:32:59 32801,1064.5191402694459,737,136,-756
0,2021-04-13 15:32:59 32851,1061.5319119084456,772,105,-721
0,2021-04-13 15:32:59 32901,1070.4027279486913,764,175,-729
0,2021-04-13 15:32:59 32951,1068.506434234254,768,179,-721
0,2021-04-13 15:32:59 33001,1057.1225094566855,780,148,-698
0,2021-04-13 15:32:59 33052,1039.5330682570902,752,183,-694
0,2021-04-13 15:32:59 33101,1117.8398811994498,850,85,-721
0,2021-04-13 15:32:59 33151,1085.8738416593337,783,-23,-752
0,2021-04-13 15:32:59 33201,1040.804496531409,760,-93,-705
0,2021-04-13 15:32:59 33251,1125.4425796103505,830,-11,-760
0,2021-04-13 15:32:59 33301,788.5613482792572,647,-78,-444
0,2021-04-13 15:32:59 33351,891.6266034613368,690,93,-557
0,2021-04-13 15:32:59 33402,1359.8893337327122,1193,-167,-631
0,2021-04-13 15:32:59 33451,921.1574241138156,819,23,-421
0,2021-04-13 15:32:59 33501,1301.9258811468494,1209,409,-257
0,2021-04-13 15:32:59 33551,977.2261764811665,889,101,-393
0,2021-04-13 15:32:59 33601,1218.2602349251986,1119,234,-421
0,2021-04-13 15:32:59 33652,980.6018560047702,822,386,-370
0,2021-04-13 15:32:59 33701,1010.5849791086349,873,292,-417
0,2021-04-13 15:33:00 33751,1206.7269782349279,975,-187,-686
0,2021-04-13 15:33:00 33801,1099.0309367802163,772,-397,-674
0,2021-04-13 15:33:00 33851,1012.1635243378414,729,-253,-655
0,2021-04-13 15:33:00 33901,845.062719565832,721,183,-401
0,2021-04-13 15:33:00 33951,882.6086335403705,674,-31,-569
0,2021-04-13 15:33:00 34001,974.3146309072855,705,-58,-670
0,2021-04-13 15:33:00 34052,1157.8311621302996,936,101,-674
0,2021-04-13 15:33:00 34101,352.7010065196866,261,234,39
0,2021-04-13 15:33:00 34151,2168.3000253654936,1634,737,-1220
0,2021-04-13 15:33:00 34202,2111.6242563486526,1138,1283,-1232
0,2021-04-13 15:33:00 34251,1725.1069532060903,717,951,-1248
0,2021-04-13 15:33:00 34301,1299.0350264715728,440,456,-1134
0,2021-04-13 15:33:00 34351,1225.5194816892956,128,183,-1205
0,2021-04-13 15:33:00 34401,1391.1182552177222,-296,-245,-1337
0,2021-04-13 15:33:00 34451,1308.7035569600932,682,-66,-1115
0,2021-04-13 15:33:00 34501,1220.6539231084296,694,66,-1002
0,2021-04-13 15:33:00 34551,1221.699635753404,869,-35,-858
0,2021-04-13 15:33:00 34601,678.9116290063089,144,128,-651
0,2021-04-13 15:33:00 34652,833.8129286596604,62,50,-830
0,2021-04-13 15:33:00 34701,1240.3926797591157,799,-58,-947
0,2021-04-13 15:33:01 34751,1209.235295548389,900,-163,-791
0,2021-04-13 15:33:01 34801,1296.4127429179334,409,-741,-982
0,2021-04-13 15:33:01 34851,1071.5904068252944,-117,-869,-616
0,2021-04-13 15:33:01 34901,919.2632919898412,561,-620,-382
0,2021-04-13 15:33:01 34951,1078.9230741809167,721,-475,-647
0,2021-04-13 15:33:01 35002,860.0639511106136,-175,-842,11
0,2021-04-13 15:33:01 35053,1458.8985571313724,159,-1240,-752
0,2021-04-13 15:33:01 35101,2289.785579481188,-167,-1973,-1150
0,2021-04-13 15:33:01 35151,1966.9722926365791,-358,-1840,-596
0,2021-04-13 15:33:01 35201,1075.7569428081792,70,-1033,-292
0,2021-04-13 15:33:01 35251,408.29156248935635,74,-249,315
0,2021-04-13 15:33:01 35301,386.2952238897085,-312,214,-78
0,2021-04-13 15:33:01 35351,254.0610162933306,3,-253,23
0,2021-04-13 15:33:01 35401,1147.695517112444,-89,-1080,-378
0,2021-04-13 15:33:01 35451,2208.4861330784943,709,-1989,-647
0,2021-04-13 15:33:01 35501,3260.5893639034034,1989,-1989,-1649
0,2021-04-13 15:33:01 35551,2036.8303807632092,425,-1353,-1462
0,2021-04-13 15:33:01 35601,478.7285243225016,-308,19,-366
0,2021-04-13 15:33:01 35652,628.0676715131897,89,588,-202
0,2021-04-13 15:33:01 35701,810.0944389390659,522,588,-195
0,2021-04-13 15:33:19 35751,1009.5533665933664,971,-226,-159
0,2021-04-13 15:33:19 35802,1294.7215916945233,144,-432,-1212
0,2021-04-13 15:33:19 35851,2373.761782487872,900,932,-1989
0,2021-04-13 15:33:19 35901,1628.696104250268,499,577,-1439
0,2021-04-13 15:33:19 35952,1081.9778186266112,534,-156,-928
0,2021-04-13 15:33:19 36002,543.6083148738621,475,-261,42
0,2021-04-13 15:33:19 36054,1325.9521107491025,-132,686,-1127
0,2021-04-13 15:33:19 36101,891.6355757819447,347,62,-819
0,2021-04-13 15:33:19 36151,2066.9346869216743,113,565,-1985
0,2021-04-13 15:33:19 36201,1912.1898441315914,510,191,-1833
0,2021-04-13 15:33:19 36251,1310.285846676213,249,312,-1248
0,2021-04-13 15:33:19 36301,1437.9673153448239,1310,-167,-569
0,2021-04-13 15:33:19 36351,259.06562875070864,23,81,245
0,2021-04-13 15:33:19 36401,628.3478336081059,-50,89,620
0,2021-04-13 15:33:19 36451,699.0243200347181,627,-159,265
0,2021-04-13 15:33:19 36501,2078.1255977442747,354,487,-1989
0,2021-04-13 15:33:19 36551,2141.874179311194,780,152,-1989
0,2021-04-13 15:33:19 36602,2417.558479127237,1372,78,-1989
0,2021-04-13 15:33:19 36652,1363.6003813434493,374,553,-1189
0,2021-04-13 15:33:19 36701,496.8279380228129,483,-70,-93
0,2021-04-13 15:33:20 36751,671.2600092363614,-417,-226,475
0,2021-04-13 15:33:20 36801,392.3493341398708,175,-128,327
0,2021-04-13 15:33:20 36851,1034.3050807184502,-23,187,-1017
0,2021-04-13 15:33:20 36901,2009.522082486281,167,319,-1977
0,2021-04-13 15:33:20 36951,1422.3354034825963,1017,93,-990
0,2021-04-13 15:33:20 37001,1307.528202372706,-35,534,-1193
0,2021-04-13 15:33:20 37052,1256.4593109209704,756,495,-873
0,2021-04-13 15:33:20 37101,1526.140557091646,1177,300,-924
0,2021-04-13 15:33:20 37151,332.35071836841274,-284,-101,-140
0,2021-04-13 15:33:20 37201,1789.393752084767,448,865,-1501
0,2021-04-13 15:33:20 37251,2169.9294919420768,1080,163,-1875
0,2021-04-13 15:33:20 37301,1304.0755346221322,1134,-159,-624
0,2021-04-13 15:33:20 37351,1294.0502308643202,561,686,-943
0,2021-04-13 15:33:20 37402,1947.2516529714387,1333,698,-1236
0,2021-04-13 15:33:20 37451,729.2468717793721,666,183,-234
0,2021-04-13 15:33:20 37501,289.1262699928874,167,187,-144
0,2021-04-13 15:33:20 37551,1786.8586961480753,1072,308,-1396
0,2021-04-13 15:33:20 37601,1372.659826759711,1119,-3,-795
0,2021-04-13 15:33:20 37652,557.4540339794843,269,-475,-113
0,2021-04-13 15:33:21 37701,1579.8607533577128,-374,780,-1322
0,2021-04-13 15:33:21 37751,1276.658137482388,756,444,-928
0,2021-04-13 15:33:21 37801,915.078138740075,830,362,-132
0,2021-04-13 15:33:21 37851,1466.7723068015703,-117,616,-1326
0,2021-04-13 15:33:21 37901,1862.3718747876321,1088,413,-1454
0,2021-04-13 15:33:21 37951,1267.8998383153144,592,241,-1095
0,2021-04-13 15:33:21 38001,405.90762495917716,-167,-366,-54
0,2021-04-13 15:33:21 38052,811.8953134487228,-354,347,-643
0,2021-04-13 15:33:21 38101,1457.099173014658,811,764,-939
0,2021-04-13 15:33:21 38151,1732.366589379973,939,877,-1162
0,2021-04-13 15:33:21 38202,262.52237999835364,253,70,3
0,2021-04-13 15:33:21 38251,1905.3495742251605,-335,826,-1684
0,2021-04-13 15:33:21 38301,1796.9490810815983,577,604,-1591
0,2021-04-13 15:33:21 38351,1324.8373485073555,717,257,-1084
0,2021-04-13 15:33:21 38401,1900.6769846557304,-581,1384,-1166
0,2021-04-13 15:33:21 38451,1316.8367400706893,183,1181,-553
0,2021-04-13 15:33:21 38501,1580.1952411015545,1228,608,-787
